OrderID,CustomerID,OrderDate,PaymentMode,Region
O4417,C388,2023-10-24,UPI,South
O4418,C167,2024-12-20,Cash,North
O4419,C290,2024-05-23,Debit Card,South
O4420,C350,2023-06-18,Cash,South
O4421,C018,2024-08-24,Cash,East
O4422,C319,2024-04-24,Credit Card,South
O4423,C155,2023-09-13,Debit Card,South
O4424,C052,2024-03-07,Debit Card,South
O4425,C416,2023-01-23,Debit Card,North
O4426,C051,2023-12-27,Credit Card,East
O4427,C091,2024-05-09,Debit Card,West
O4428,C499,2023-12-27,Cash,North
O4429,C491,2023-06-23,Credit Card,South
O4430,C353,2024-01-05,UPI,South
O4431,C006,2024-05-01,Cash,South
O4432,C427,2024-03-02,UPI,East
O4433,C354,2024-05-23,Debit Card,South
O4434,C005,2023-04-28,Cash,West
O4435,C383,2024-12-26,Credit Card,West
O4436,C285,2024-06-06,Credit Card,South
O4437,C384,2023-07-07,Cash,North
O4438,C378,2024-07-05,UPI,East
O4439,C407,2023-07-09,Debit Card,South
O4440,C400,2023-04-07,Cash,East
O4441,C433,2024-02-12,Cash,East
O4442,C227,2024-11-21,Cash,North
O4443,C222,2024-01-21,UPI,North
O4444,C257,2024-09-07,Credit Card,South
O4445,C001,2024-09-05,Cash,West
O4446,C300,2024-09-27,Credit Card,South
O4447,C381,2024-03-05,Debit Card,South
O4448,C026,2023-05-12,Cash,South
O4449,C129,2023-03-03,UPI,North
O4450,C372,2023-04-02,Credit Card,North
O4451,C308,2023-12-01,Credit Card,South
O4452,C397,2024-12-03,UPI,West
O4453,C402,2024-11-26,UPI,North
O4454,C399,2023-04-21,Net Banking,North
O4455,C265,2024-07-11,UPI,South
O4456,C339,2023-01-25,Debit Card,North
O4457,C260,2023-12-14,Credit Card,North
O4458,C481,2024-12-08,Credit Card,South
O4459,C370,2024-10-14,Credit Card,West
O4460,C149,2023-12-23,Net Banking,West
O4461,C354,2023-11-27,UPI,South
O4462,C330,2024-07-11,Credit Card,South
O4463,C333,2023-04-12,UPI,East
O4464,C448,2024-07-13,Debit Card,West
O4465,C463,2023-05-28,Net Banking,West
O4466,C348,2024-04-23,Credit Card,West
O4467,C248,2023-11-26,Credit Card,West
O4468,C092,2024-12-27,UPI,West
O4469,C436,2024-06-21,Net Banking,North
O4470,C316,2024-11-27,Debit Card,North
O4471,C356,2023-08-08,Credit Card,North
O4472,C257,2023-01-05,Debit Card,South
O4473,C173,2023-09-13,Net Banking,East
O4474,C268,2023-07-08,Cash,West
O4475,C054,2023-03-12,Credit Card,North
O4476,C224,2023-06-23,Net Banking,West
O4477,C104,2024-07-15,Net Banking,North
O4478,C344,2023-12-12,Credit Card,North
O4479,C386,2023-05-19,Net Banking,North
O4480,C221,2024-10-09,UPI,West
O4481,C232,2023-04-19,UPI,South
O4482,C448,2023-09-12,Net Banking,West
O4483,C291,2023-04-11,Cash,South
O4484,C014,2023-10-02,UPI,North
O4485,C194,2023-10-27,Debit Card,North
O4486,C341,2023-08-15,UPI,East
O4487,C294,2024-11-04,Debit Card,North
O4488,C328,2024-09-09,Debit Card,West
O4489,C497,2024-10-17,Net Banking,North
O4490,C124,2023-04-15,Net Banking,West
O4491,C236,2024-10-08,Debit Card,West
O4492,C402,2024-03-01,UPI,North
O4493,C180,2023-03-10,Net Banking,North
O4494,C167,2024-12-01,Credit Card,North
O4495,C002,2024-09-15,Net Banking,West
O4496,C012,2023-07-09,Cash,West
O4497,C293,2023-06-20,UPI,North
O4498,C210,2023-04-28,Net Banking,South
O4499,C190,2024-03-05,Cash,North
O4500,C103,2024-10-27,Debit Card,North
O4501,C205,2023-12-11,UPI,South
O4502,C398,2024-09-17,Cash,South
O4503,C011,2023-12-17,Credit Card,North
O4504,C070,2024-08-08,UPI,North
O4505,C466,2023-02-10,UPI,South
O4506,C048,2024-10-15,Cash,West
O4507,C305,2024-05-26,Net Banking,South
O4508,C226,2023-04-28,Net Banking,East
O4509,C434,2024-11-26,Debit Card,South
O4510,C251,2023-06-22,Net Banking,North
O4511,C300,2023-03-19,Credit Card,South
O4512,C454,2023-06-22,Credit Card,West
O4513,C044,2023-10-18,Net Banking,East
O4514,C281,2024-03-18,UPI,South
O4515,C125,2024-04-08,Net Banking,West
O4516,C369,2024-08-03,Cash,East
O4517,C016,2024-04-07,Cash,North
O4518,C040,2024-03-14,Cash,North
O4519,C443,2024-07-01,Debit Card,North
O4520,C015,2023-10-26,Credit Card,North
O4521,C478,2023-06-27,Credit Card,South
O4522,C001,2024-03-24,Net Banking,West
O4523,C105,2023-10-06,Credit Card,North
O4524,C470,2024-12-05,UPI,North
O4525,C358,2024-09-19,Debit Card,West
O4526,C035,2023-01-05,Cash,West
O4527,C283,2024-11-18,Debit Card,South
O4528,C424,2023-09-12,Credit Card,South
O4529,C023,2023-02-19,Cash,West
O4530,C076,2024-05-05,Cash,East
O4531,C307,2023-11-21,Cash,West
O4532,C282,2023-02-28,Credit Card,South
O4533,C161,2024-02-07,Cash,East
O4534,C140,2024-08-25,Credit Card,North
O4535,C401,2023-09-11,UPI,West
O4536,C417,2023-01-16,Credit Card,West
O4537,C069,2023-05-05,Cash,North
O4538,C182,2023-06-28,Cash,North
O4539,C473,2024-04-05,UPI,North
O4540,C007,2023-12-03,Credit Card,North
O4541,C084,2023-10-16,Debit Card,East
O4542,C275,2023-01-22,UPI,North
O4543,C492,2024-09-26,Debit Card,West
O4544,C226,2024-07-17,Net Banking,East
O4545,C262,2023-07-01,Credit Card,West
O4546,C228,2023-02-02,UPI,North
O4547,C051,2023-08-19,Credit Card,East
O4548,C027,2024-08-19,Credit Card,West
O4549,C223,2024-09-21,Credit Card,South
O4550,C181,2024-03-24,UPI,West
O4551,C282,2024-06-11,UPI,South
O4552,C499,2024-12-19,Debit Card,North
O4553,C012,2024-10-10,Cash,West
O4554,C398,2024-05-27,Credit Card,South
O4555,C175,2023-06-27,Cash,North
O4556,C096,2024-01-25,Net Banking,South
O4557,C274,2024-04-02,Net Banking,North
O4558,C377,2023-04-09,UPI,North
O4559,C499,2024-02-16,Cash,North
O4560,C173,2024-01-27,Cash,East
O4561,C427,2024-05-22,UPI,East
O4562,C485,2023-08-28,Debit Card,North
O4563,C422,2024-02-23,Credit Card,West
O4564,C200,2024-04-20,Net Banking,South
O4565,C339,2023-09-02,Credit Card,North
O4566,C462,2024-05-15,Debit Card,West
O4567,C068,2024-04-26,UPI,West
O4568,C092,2023-10-13,Cash,West
O4569,C169,2023-06-16,Cash,North
O4570,C221,2024-05-07,UPI,West
O4571,C163,2024-03-25,Net Banking,North
O4572,C108,2024-02-07,Credit Card,West
O4573,C384,2023-08-28,Net Banking,North
O4574,C188,2024-09-24,Debit Card,North
O4575,C117,2023-01-02,Cash,South
O4576,C263,2023-06-06,Debit Card,West
O4577,C286,2023-06-25,UPI,West
O4578,C031,2023-01-24,Cash,South
O4579,C465,2024-11-06,Debit Card,West
O4580,C058,2023-02-04,Net Banking,South
O4581,C438,2023-12-24,Debit Card,East
O4582,C085,2023-12-02,Credit Card,South
O4583,C294,2023-01-12,Debit Card,North
O4584,C339,2024-08-25,Net Banking,North
O4585,C243,2023-04-07,Credit Card,West
O4586,C415,2024-11-20,Net Banking,South
O4587,C042,2023-07-10,Net Banking,North
O4588,C079,2024-06-20,Credit Card,North
O4589,C316,2023-10-12,Debit Card,North
O4590,C243,2024-03-21,Credit Card,West
O4591,C205,2023-06-27,Cash,South
O4592,C063,2023-06-22,Credit Card,North
O4593,C162,2024-05-27,Credit Card,East
O4594,C026,2024-12-16,Debit Card,South
O4595,C255,2023-06-04,Debit Card,West
O4596,C039,2024-12-03,Debit Card,West
O4597,C181,2023-08-28,Cash,West
O4598,C258,2023-02-28,Cash,South
O4599,C297,2024-02-07,Credit Card,West
O4600,C321,2024-10-15,Cash,South
O4601,C011,2023-02-27,Credit Card,North
O4602,C225,2023-04-16,Credit Card,West
O4603,C399,2024-11-14,UPI,North
O4604,C293,2023-02-17,Debit Card,North
O4605,C250,2023-07-21,Cash,South
O4606,C180,2024-10-15,Net Banking,North
O4607,C183,2024-10-07,Credit Card,North
O4608,C375,2023-07-20,Credit Card,North
O4609,C495,2023-10-12,Credit Card,South
O4610,C311,2023-08-21,UPI,East
O4611,C318,2023-04-02,Net Banking,North
O4612,C227,2023-01-27,Debit Card,North
O4613,C282,2023-12-24,Cash,South
O4614,C285,2023-08-27,Credit Card,South
O4615,C430,2024-08-27,Net Banking,North
O4616,C444,2024-06-02,Debit Card,West
O4617,C293,2024-02-28,Debit Card,North
O4618,C109,2023-12-03,UPI,South
O4619,C042,2024-02-11,Credit Card,North
O4620,C412,2024-03-21,Cash,West
O4621,C023,2024-10-22,Credit Card,West
O4622,C262,2023-12-12,UPI,West
O4623,C148,2024-05-23,Cash,West
O4624,C237,2023-02-02,Debit Card,South
O4625,C047,2024-08-15,Debit Card,South
O4626,C386,2024-05-19,Net Banking,North
O4627,C309,2023-05-28,Net Banking,West
O4628,C091,2023-11-19,UPI,West
O4629,C376,2024-05-16,Cash,North
O4630,C049,2024-09-10,Credit Card,South
O4631,C205,2024-12-11,UPI,South
O4632,C363,2024-01-25,Net Banking,East
O4633,C486,2023-03-16,Cash,South
O4634,C051,2024-01-01,Cash,East
O4635,C004,2023-10-27,Net Banking,West
O4636,C026,2023-01-24,Credit Card,South
O4637,C017,2023-06-16,Net Banking,South
O4638,C109,2023-03-22,Credit Card,South
O4639,C186,2023-08-08,Net Banking,South
O4640,C426,2024-10-07,Net Banking,East
O4641,C102,2023-09-16,Debit Card,North
O4642,C335,2023-05-24,Debit Card,North
O4643,C142,2024-04-13,Credit Card,West
O4644,C224,2024-09-19,UPI,West
O4645,C279,2024-08-12,Cash,East
O4646,C040,2023-06-27,Net Banking,North
O4647,C456,2023-06-05,Cash,South
O4648,C332,2024-11-15,Credit Card,West
O4649,C245,2024-12-15,Debit Card,North
O4650,C238,2023-03-17,UPI,West
O4651,C047,2023-09-03,Net Banking,South
O4652,C088,2024-06-13,Debit Card,North
O4653,C433,2023-12-04,Cash,East
O4654,C126,2024-06-06,UPI,South
O4655,C111,2023-05-16,Cash,West
O4656,C231,2023-07-07,Net Banking,North
O4657,C454,2024-06-18,UPI,West
O4658,C324,2024-01-04,Cash,South
O4659,C421,2023-03-19,UPI,South
O4660,C034,2024-11-10,UPI,South
O4661,C473,2024-05-10,Credit Card,North
O4662,C085,2023-09-15,Debit Card,South
O4663,C151,2024-08-01,UPI,North
O4664,C109,2023-01-11,Cash,South
O4665,C273,2024-07-14,Debit Card,South
O4666,C287,2023-05-24,Credit Card,West
O4667,C473,2023-04-16,Credit Card,North
O4668,C253,2023-03-04,Net Banking,East
O4669,C073,2024-01-07,Debit Card,North
O4670,C463,2023-08-21,Cash,West
O4671,C321,2024-04-13,Credit Card,South
O4672,C324,2023-09-13,Credit Card,South
O4673,C424,2024-02-13,Debit Card,South
O4674,C209,2023-09-01,UPI,West
O4675,C164,2024-09-09,Credit Card,South
O4676,C472,2024-04-15,Net Banking,West
O4677,C365,2024-03-27,Credit Card,West
O4678,C414,2024-01-05,Cash,North
O4679,C355,2024-11-28,Net Banking,West
O4680,C385,2023-04-17,Cash,West
O4681,C500,2023-08-02,Debit Card,South
O4682,C368,2023-10-03,Cash,North
O4683,C155,2024-12-06,Credit Card,South
O4684,C347,2024-07-24,Debit Card,West
O4685,C339,2024-05-01,Cash,North
O4686,C027,2023-10-15,UPI,West
O4687,C415,2023-03-24,Net Banking,South
O4688,C383,2024-06-25,Credit Card,West
O4689,C355,2024-06-25,UPI,West
O4690,C334,2024-01-16,UPI,North
O4691,C370,2024-07-15,UPI,West
O4692,C051,2023-11-22,Credit Card,East
O4693,C073,2023-09-13,Debit Card,North
O4694,C469,2023-01-24,Cash,South
O4695,C365,2024-01-23,Credit Card,West
O4696,C245,2023-06-04,Cash,North
O4697,C458,2023-07-23,UPI,South
O4698,C171,2023-11-16,UPI,East
O4699,C135,2023-01-12,Cash,North
O4700,C360,2023-05-18,Credit Card,South
O4701,C432,2024-08-26,Cash,West
O4702,C431,2023-07-26,Net Banking,South
O4703,C303,2024-06-11,Cash,North
O4704,C110,2023-04-14,UPI,South
O4705,C472,2024-12-01,UPI,West
O4706,C254,2024-06-05,Net Banking,South
O4707,C418,2023-02-02,Cash,West
O4708,C430,2023-04-21,Net Banking,North
O4709,C416,2023-02-12,Credit Card,North
O4710,C154,2024-11-05,UPI,South
O4711,C199,2023-01-22,UPI,South
O4712,C466,2023-07-19,Debit Card,South
O4713,C356,2024-09-06,Credit Card,North
O4714,C430,2024-07-03,UPI,North
O4715,C344,2024-01-15,UPI,North
O4716,C327,2023-01-26,Net Banking,West
O4717,C475,2023-01-25,UPI,North
O4718,C002,2023-11-05,Credit Card,West
O4719,C024,2024-10-04,UPI,South
O4720,C030,2023-05-06,UPI,South
O4721,C358,2023-09-27,Credit Card,West
O4722,C114,2024-02-16,Net Banking,West
O4723,C071,2023-12-06,Cash,South
O4724,C230,2023-06-16,Cash,West
O4725,C188,2024-06-10,Net Banking,North
O4726,C255,2023-06-06,UPI,West
O4727,C040,2024-10-13,Cash,North
O4728,C365,2024-03-14,Net Banking,West
O4729,C030,2023-07-18,Cash,South
O4730,C269,2024-01-25,UPI,North
O4731,C230,2023-06-14,Debit Card,West
O4732,C230,2024-01-17,Cash,West
O4733,C386,2023-08-05,Debit Card,North
O4734,C303,2023-11-08,Cash,North
O4735,C069,2024-01-21,Debit Card,North
O4736,C203,2024-07-26,Debit Card,South
O4737,C212,2023-02-27,Cash,North
O4738,C499,2024-03-10,Debit Card,North
O4739,C458,2024-04-17,Credit Card,South
O4740,C402,2024-12-15,Debit Card,North
O4741,C095,2023-09-28,Debit Card,North
O4742,C317,2024-07-19,Cash,West
O4743,C190,2024-05-21,Cash,North
O4744,C189,2023-02-22,UPI,North
O4745,C113,2023-02-25,UPI,West
O4746,C271,2023-04-12,Credit Card,North
O4747,C077,2024-03-07,Debit Card,West
O4748,C058,2023-12-01,Credit Card,South
O4749,C084,2024-09-10,UPI,East
O4750,C408,2023-11-14,UPI,West
O4751,C289,2023-03-19,Cash,West
O4752,C406,2024-03-16,Debit Card,South
O4753,C068,2023-01-05,Net Banking,West
O4754,C253,2023-08-25,Cash,East
O4755,C154,2024-04-16,Cash,South
O4756,C003,2024-07-09,UPI,West
O4757,C437,2024-06-20,Net Banking,North
O4758,C433,2023-11-09,Net Banking,East
O4759,C421,2023-01-15,Cash,South
O4760,C113,2023-09-24,Cash,West
O4761,C416,2023-06-04,Credit Card,North
O4762,C199,2024-03-11,Net Banking,South
O4763,C070,2024-08-22,Credit Card,North
O4764,C274,2024-11-04,Cash,North
O4765,C416,2024-05-13,Net Banking,North
O4766,C309,2023-04-08,Credit Card,West
O4767,C330,2023-06-27,UPI,South
O4768,C125,2023-04-20,Debit Card,West
O4769,C432,2023-05-27,Cash,West
O4770,C273,2024-08-18,Debit Card,South
O4771,C321,2024-05-28,UPI,South
O4772,C090,2023-08-26,Credit Card,South
O4773,C442,2023-02-24,Credit Card,West
O4774,C463,2024-07-26,Debit Card,West
O4775,C171,2024-10-10,UPI,East
O4776,C344,2024-10-16,UPI,North
O4777,C222,2023-02-20,UPI,North
O4778,C279,2023-11-07,Cash,East
O4779,C438,2023-04-27,Credit Card,East
O4780,C271,2023-04-15,Cash,North
O4781,C378,2023-07-27,Credit Card,East
O4782,C384,2023-06-07,UPI,North
O4783,C405,2024-10-15,Credit Card,North
O4784,C070,2024-10-24,UPI,North
O4785,C124,2024-07-16,Credit Card,West
O4786,C478,2023-08-17,Debit Card,South
O4787,C317,2023-01-07,Net Banking,West
O4788,C046,2024-12-08,UPI,North
O4789,C442,2023-11-22,Cash,West
O4790,C050,2024-06-07,Debit Card,South
O4791,C255,2023-04-09,UPI,West
O4792,C266,2023-07-27,Debit Card,North
O4793,C114,2024-05-11,Net Banking,West
O4794,C497,2023-04-19,Credit Card,North
O4795,C459,2023-09-11,Debit Card,East
O4796,C110,2023-07-17,Net Banking,South
O4797,C076,2024-05-07,Cash,East
O4798,C221,2024-02-26,Credit Card,West
O4799,C187,2024-06-17,Cash,West
O4800,C158,2024-02-16,Credit Card,West
O4801,C127,2023-11-24,UPI,South
O4802,C145,2023-08-26,Net Banking,South
O4803,C121,2023-06-16,Net Banking,South
O4804,C418,2024-05-11,Debit Card,West
O4805,C089,2024-04-21,UPI,North
O4806,C053,2023-02-02,Net Banking,South
O4807,C042,2024-06-01,UPI,North
O4808,C235,2024-01-20,UPI,South
O4809,C044,2024-10-11,UPI,East
O4810,C325,2023-04-14,Cash,South
O4811,C372,2023-04-23,Debit Card,North
O4812,C463,2023-11-18,Cash,West
O4813,C385,2023-04-11,UPI,West
O4814,C493,2023-09-17,Debit Card,West
O4815,C116,2024-03-26,UPI,North
O4816,C060,2023-03-17,Credit Card,South
O4817,C353,2024-02-08,Debit Card,South
O4818,C409,2023-10-22,Cash,East
O4819,C098,2023-02-14,Net Banking,North
O4820,C408,2023-12-12,Cash,West
O4821,C206,2024-01-21,Net Banking,West
O4822,C149,2023-05-13,Net Banking,West
O4823,C374,2024-05-15,Net Banking,West
O4824,C065,2024-10-13,UPI,West
O4825,C185,2024-03-13,Cash,South
O4826,C066,2023-08-13,Net Banking,West
O4827,C130,2023-07-18,Cash,West
O4828,C301,2024-06-19,Net Banking,West
O4829,C407,2024-09-10,Net Banking,South
O4830,C433,2024-07-03,UPI,East
O4831,C135,2024-07-24,Debit Card,North
O4832,C181,2024-02-04,Credit Card,West
O4833,C166,2024-10-06,Net Banking,North
O4834,C216,2023-06-24,Credit Card,North
O4835,C443,2023-12-02,Cash,North
O4836,C168,2023-10-18,UPI,West
O4837,C383,2023-01-12,UPI,West
O4838,C043,2024-03-03,Cash,West
O4839,C082,2023-05-15,Credit Card,West
O4840,C493,2023-11-12,Debit Card,West
O4841,C295,2023-11-02,Net Banking,South
O4842,C272,2024-12-22,Debit Card,South
O4843,C136,2024-07-24,Net Banking,South
O4844,C046,2024-09-06,Credit Card,North
O4845,C259,2023-12-08,Debit Card,West
O4846,C199,2024-05-15,Net Banking,South
O4847,C147,2024-12-06,Net Banking,North
O4848,C240,2024-04-24,Cash,East
O4849,C336,2024-04-24,Debit Card,North
O4850,C481,2023-08-14,Net Banking,South
O4851,C401,2024-07-04,Credit Card,West
O4852,C162,2024-02-09,Net Banking,East
O4853,C221,2023-03-13,UPI,West
O4854,C106,2023-09-23,Cash,South
O4855,C327,2023-08-02,Net Banking,West
O4856,C145,2024-01-03,Net Banking,South
O4857,C070,2023-04-20,Net Banking,North
O4858,C471,2024-04-27,Net Banking,South
O4859,C347,2024-08-03,Credit Card,West
O4860,C082,2023-01-08,Cash,West
O4861,C499,2023-12-25,Cash,North
O4862,C001,2024-09-23,Cash,West
O4863,C303,2023-09-17,Net Banking,North
O4864,C416,2023-05-01,UPI,North
O4865,C274,2024-08-09,Debit Card,North
O4866,C158,2023-02-18,Credit Card,West
O4867,C198,2024-09-28,Cash,West
O4868,C412,2023-05-24,Credit Card,West
O4869,C094,2024-06-11,UPI,North
O4870,C127,2023-08-23,Cash,South
O4871,C222,2024-10-13,Credit Card,North
O4872,C198,2024-03-16,UPI,West
O4873,C237,2024-11-15,Cash,South
O4874,C185,2023-07-05,Net Banking,South
O4875,C259,2023-11-21,Net Banking,West
O4876,C380,2024-01-22,UPI,West
O4877,C218,2023-02-06,Net Banking,North
O4878,C308,2024-01-21,UPI,South
O4879,C145,2024-02-01,Credit Card,South
O4880,C292,2024-03-27,UPI,North
O4881,C009,2023-12-04,Cash,North
O4882,C398,2024-06-27,UPI,South
O4883,C446,2023-05-15,Cash,North
O4884,C185,2023-03-14,UPI,South
O4885,C422,2024-01-27,Debit Card,West
O4886,C023,2024-06-13,Debit Card,West
O4887,C447,2023-02-08,Debit Card,South
O4888,C224,2024-12-01,Credit Card,West
O4889,C415,2024-09-21,UPI,South
O4890,C419,2024-12-08,Credit Card,North
O4891,C232,2023-04-07,Debit Card,South
O4892,C285,2024-02-28,UPI,South
O4893,C061,2023-08-25,Cash,North
O4894,C238,2024-06-21,Debit Card,West
O4895,C424,2024-08-05,Debit Card,South
O4896,C075,2024-02-19,Net Banking,North
O4897,C307,2023-05-23,Credit Card,West
O4898,C234,2024-09-23,Credit Card,East
O4899,C059,2024-04-02,UPI,West
O4900,C029,2024-08-26,UPI,East
O4901,C387,2023-11-21,UPI,North
O4902,C270,2023-03-14,UPI,South
O4903,C150,2023-12-10,Debit Card,West
O4904,C482,2024-08-24,Debit Card,West
O4905,C493,2024-05-07,Net Banking,West
O4906,C382,2023-04-21,Net Banking,South
O4907,C015,2023-01-08,Credit Card,North
O4908,C420,2023-03-14,Net Banking,South
O4909,C445,2024-07-28,Debit Card,South
O4910,C261,2023-08-28,Credit Card,West
O4911,C257,2023-10-22,Net Banking,South
O4912,C317,2023-06-25,Cash,West
O4913,C204,2024-12-05,Credit Card,East
O4914,C491,2024-02-02,Debit Card,South
O4915,C309,2024-09-28,Net Banking,West
O4916,C043,2023-09-13,Net Banking,West
O4917,C128,2023-03-14,Net Banking,West
O4918,C020,2023-04-26,Credit Card,West
O4919,C399,2023-08-18,Cash,North
O4920,C351,2024-12-06,Net Banking,West
O4921,C462,2023-04-19,Cash,West
O4922,C213,2024-01-14,Credit Card,North
O4923,C359,2024-01-16,Cash,South
O4924,C207,2023-04-18,Net Banking,South
O4925,C274,2023-07-11,Net Banking,North
O4926,C476,2023-03-07,Debit Card,South
O4927,C045,2023-10-12,Credit Card,North
O4928,C194,2023-03-17,Net Banking,North
O4929,C126,2024-12-06,Cash,South
O4930,C071,2023-07-02,UPI,South
O4931,C042,2024-08-27,Cash,North
O4932,C463,2024-02-06,Cash,West
O4933,C237,2024-08-14,Net Banking,South
O4934,C080,2023-02-18,Cash,West
O4935,C305,2023-01-13,Credit Card,South
O4936,C489,2023-06-07,Credit Card,West
O4937,C231,2024-09-20,Debit Card,North
O4938,C170,2024-11-11,Credit Card,South
O4939,C150,2023-03-06,Credit Card,West
O4940,C382,2024-12-25,Credit Card,South
O4941,C316,2024-04-18,UPI,North
O4942,C245,2024-11-09,UPI,North
O4943,C445,2023-12-27,Credit Card,South
O4944,C024,2024-05-03,Credit Card,South
O4945,C345,2024-11-04,Debit Card,East
O4946,C266,2024-11-04,Cash,North
O4947,C070,2024-08-09,Net Banking,North
O4948,C208,2023-12-10,UPI,North
O4949,C464,2023-04-04,Debit Card,North
O4950,C335,2023-05-11,Net Banking,North
O4951,C451,2024-03-01,Cash,South
O4952,C374,2023-08-19,Net Banking,West
O4953,C315,2023-01-21,UPI,North
O4954,C030,2024-05-19,Cash,South
O4955,C296,2023-02-04,Net Banking,East
O4956,C032,2024-12-07,Cash,North
O4957,C232,2024-03-20,Credit Card,South
O4958,C287,2023-06-23,Credit Card,West
O4959,C017,2023-06-07,Credit Card,South
O4960,C476,2023-05-18,UPI,South
O4961,C010,2023-05-23,UPI,South
O4962,C257,2023-03-02,UPI,South
O4963,C316,2023-11-27,Cash,North
O4964,C426,2024-02-13,Net Banking,East
O4965,C029,2024-06-05,Credit Card,East
O4966,C364,2023-07-21,UPI,West
O4967,C365,2024-03-24,Debit Card,West
O4968,C008,2024-03-11,Net Banking,West
O4969,C110,2024-11-01,Debit Card,South
O4970,C210,2023-07-27,Cash,South
O4971,C324,2024-08-02,UPI,South
O4972,C167,2024-03-06,Credit Card,North
O4973,C383,2024-05-26,Net Banking,West
O4974,C325,2024-09-11,Net Banking,South
O4975,C367,2024-01-13,Debit Card,North
O4976,C422,2024-03-18,UPI,West
O4977,C225,2024-09-07,Credit Card,West
O4978,C180,2023-02-17,UPI,North
O4979,C462,2024-03-25,Debit Card,West
O4980,C494,2023-05-27,Cash,West
O4981,C215,2024-07-12,Credit Card,West
O4982,C162,2023-11-05,UPI,East
O4983,C225,2023-08-20,UPI,West
O4984,C247,2023-03-18,Credit Card,West
O4985,C299,2024-09-06,Credit Card,West
O4986,C080,2023-05-11,UPI,West
O4987,C244,2024-03-02,Credit Card,West
O4988,C332,2023-09-08,Debit Card,West
O4989,C101,2023-03-22,Net Banking,North
O4990,C352,2023-08-13,Cash,West
O4991,C112,2024-10-14,UPI,South
O4992,C103,2023-05-07,Debit Card,North
O4993,C317,2023-12-21,Net Banking,West
O4994,C130,2023-12-22,UPI,West
